cuenta_id,nombre,saldo,edad,tipo
57032,Alice Brown,1621,19,hipoteca
57033,Jane Smith,13446,47,ahorro
57034,Jane Smith,5011,73,hipoteca
57035,Diana Prince,13245,60,prestamo
57036,Diana Prince,14497,70,prestamo
57037,John Doe,5319,43,prestamo
57038,Alice Brown,8728,75,ahorro
57039,Bob Johnson,1532,22,ahorro
57040,Jane Smith,11569,27,prestamo
57041,John Doe,9712,37,ahorro
57042,Charlie Green,7452,37,prestamo
57043,Diana Prince,12119,36,hipoteca
57044,Jane Smith,2433,56,ahorro
57045,John Doe,14907,,ahorro
57046,Steve Rogers,12947,21,prestamo
57047,Diana Prince,4813,63,hipoteca
57048,Jane Smith,9780,69,hipoteca
57049,Steve Rogers,9865,53,ahorro
57050,Diana Prince,9091,46,hipoteca
57051,Bob Johnson,11459,22,hipoteca
57052,Steve Rogers,11571,74,ahorro
57053,Charlie Green,1126,66,prestamo
57054,John Doe,10608,48,prestamo
57055,Bob Johnson,5055,45,ahorro
57056,John Doe,6481,60,prestamo
57057,John Doe,6481,47,prestamo
57058,Bob Johnson,4898,34,hipoteca
57059,Bob Johnson,10267,55,hipoteca
57060,Jane Smith,5355,68,hipoteca
57061,Jane Smith,12087,47,prestamo
57062,Bob Johnson,3377,38,ahorro
57063,Charlie Green,6850,38,hipoteca
57064,Charlie Green,14207,43,ahorro
57065,Diana Prince,11507,47,hipoteca
57066,Steve Rogers,8604,67,hipoteca
57067,Jane Smith,2633,19,ahorro
57068,Steve Rogers,2925,75,prestamo
57069,Steve Rogers,5450,30,ahorro
57070,Charlie Green,14160,52,ahorro
57071,Steve Rogers,2551,74,ahorro
57072,Diana Prince,3925,25,hipoteca
57073,Charlie Green,3659,54,ahorro
57074,Bob Johnson,2957,70,hipoteca
57075,Bob Johnson,9243,42,hipoteca
57076,Steve Rogers,4117,55,hipoteca
57077,Bob Johnson,6642,63,ahorro
57078,Charlie Green,11971,39,prestamo
57079,John Doe,7271,59,ahorro
57080,Jane Smith,1515,21,hipoteca
57081,Jane Smith,9978,72,hipoteca
57082,Bob Johnson,14981,62,prestamo
57083,Steve Rogers,5500,60,hipoteca
57084,Alice Brown,10717,56,ahorro
57085,Diana Prince,3367,49,prestamo
57086,Alice Brown,14840,72,ahorro
57087,Jane Smith,10425,63,prestamo
57088,Alice Brown,10764,70,hipoteca
57089,John Doe,1228,65,hipoteca
57090,John Doe,4209,29,ahorro
57091,Jane Smith,10654,27,ahorro
57092,John Doe,6283,21,ahorro
57093,Bob Johnson,1340,60,ahorro
57094,Diana Prince,6577,30,hipoteca
57095,Diana Prince,8533,73,prestamo
57096,Jane Smith,8035,28,hipoteca
57097,Alice Brown,6631,25,hipoteca
57098,Bob Johnson,9974,33,hipoteca
57099,Diana Prince,7502,20,prestamo
57100,Charlie Green,1606,48,prestamo
57101,Alice Brown,8311,37,ahorro
57102,Charlie Green,5639,71,ahorro
57103,Bob Johnson,3055,61,ahorro
57104,Diana Prince,4660,64,prestamo
57105,Alice Brown,5395,18,hipoteca
57106,Charlie Green,6928,60,hipoteca
57107,Diana Prince,13264,72,hipoteca
57108,Alice Brown,1173,150,ahorro
57109,Alice Brown,7742,60,ahorro
57110,Diana Prince,12183,38,prestamo
57111,Alice Brown,5102,51,-1
57112,Alice Brown,10589,37,prestamo
57113,John Doe,11243,59,prestamo
57114,Charlie Green,2108,46,ahorro
57115,Bob Johnson,11224,56,hipoteca
57116,Steve Rogers,12656,55,prestamo
57117,John Doe,1052,24,prestamo
57118,Jane Smith,9024,20,prestamo
57119,John Doe,14145,43,ahorro
57120,Jane Smith,13370,41,ahorro
57121,Bob Johnson,14754,63,hipoteca
57122,Charlie Green,5911,32,prestamo
57123,Alice Brown,2746,20,ahorro
57124,Diana Prince,9379,37,hipoteca
57125,Charlie Green,1839,39,hipoteca
57126,Diana Prince,8444,75,prestamo
57127,Alice Brown,9759,40,prestamo
57128,Bob Johnson,1638,22,prestamo
57129,John Doe,3704,28,ahorro
57130,John Doe,14611,71,prestamo
57131,Bob Johnson,6114,60,prestamo
57132,John Doe,6351,19,ahorro
57133,Bob Johnson,2198,31,hipoteca
57134,Bob Johnson,11573,49,prestamo
57135,Charlie Green,6440,74,ahorro
57136,Bob Johnson,9550,46,hipoteca
57137,Diana Prince,12402,67,ahorro
57138,Diana Prince,13784,40,ahorro
57139,Bob Johnson,6439,65,prestamo
57140,Diana Prince,1539,68,prestamo
57141,Alice Brown,9290,31,hipoteca
57142,Steve Rogers,13671,39,prestamo
57143,Steve Rogers,3900,23,ahorro
57144,Charlie Green,9958,29,hipoteca
57145,John Doe,5964,63,prestamo
57146,Jane Smith,12002,32,prestamo
57147,Jane Smith,1116,75,prestamo
57148,Jane Smith,9159,54,prestamo
57149,Alice Brown,14599,73,hipoteca
57150,Jane Smith,11016,54,prestamo
57151,Diana Prince,7162,41,prestamo
57152,Bob Johnson,3178,30,prestamo
57153,Jane Smith,12912,51,prestamo
57154,Steve Rogers,13918,18,hipoteca
57155,Steve Rogers,2215,56,hipoteca
57156,Steve Rogers,13747,44,prestamo
57157,Bob Johnson,6532,63,ahorro
57158,Steve Rogers,2455,62,hipoteca
57159,Alice Brown,10640,63,prestamo
57160,Alice Brown,7413,52,ahorro
57161,Alice Brown,1978,33,ahorro
57162,Diana Prince,11261,46,-1
57163,Bob Johnson,7170,57,ahorro
57164,John Doe,5963,23,ahorro
57165,Bob Johnson,13997,21,hipoteca
57166,Charlie Green,6309,35,prestamo
57167,Bob Johnson,8329,59,prestamo
57168,Steve Rogers,8716,22,hipoteca
57169,Alice Brown,3646,100,ahorro
57170,Bob Johnson,9187,54,ahorro
57171,Jane Smith,9656,18,prestamo
57172,John Doe,10529,69,ahorro
57173,Steve Rogers,3051,68,hipoteca
57174,Jane Smith,11109,36,hipoteca
57175,Diana Prince,3052,23,prestamo
57176,Bob Johnson,8617,30,hipoteca
57177,Steve Rogers,2011,18,hipoteca
57178,John Doe,5413,45,hipoteca
57179,Alice Brown,11657,72,hipoteca
57180,Charlie Green,5697,60,ahorro
57181,Bob Johnson,13063,30,ahorro
57182,Diana Prince,12373,43,hipoteca
57183,John Doe,7692,61,hipoteca
57184,Jane Smith,4442,74,prestamo
57185,Diana Prince,7061,36,hipoteca
57186,Steve Rogers,5288,62,prestamo
57187,Jane Smith,5287,35,ahorro
57188,Jane Smith,4474,56,ahorro
57189,Charlie Green,2386,73,prestamo
57190,Diana Prince,11957,50,prestamo
57191,Alice Brown,6235,47,hipoteca
57192,Alice Brown,4058,31,hipoteca
57193,Steve Rogers,13016,64,prestamo
57194,Bob Johnson,14153,28,hipoteca
57195,John Doe,3267,68,prestamo
57196,Bob Johnson,4735,66,prestamo
57197,Alice Brown,14640,18,prestamo
57198,John Doe,5780,70,ahorro
57199,John Doe,,36,hipoteca
57200,Charlie Green,,68,ahorro
57201,Diana Prince,14519,24,ahorro
57202,Alice Brown,12138,67,hipoteca
57203,Charlie Green,13100,43,hipoteca
57204,Charlie Green,6152,51,ahorro
57205,Diana Prince,1280,75,hipoteca
57206,Bob Johnson,11766,70,-1
57207,John Doe,9070,33,prestamo
57208,Diana Prince,7618,64,hipoteca
57209,Steve Rogers,2681,74,hipoteca
57210,John Doe,7300,38,ahorro
57211,Jane Smith,7188,53,ahorro
57212,Alice Brown,3878,39,prestamo
57213,John Doe,12868,63,hipoteca
57214,Bob Johnson,13735,31,prestamo
57215,Bob Johnson,9735,71,hipoteca
57216,Alice Brown,2251,28,hipoteca
57217,Bob Johnson,8062,38,prestamo
57218,Steve Rogers,5867,29,prestamo
57219,Charlie Green,1180,67,ahorro
57220,Diana Prince,2607,37,ahorro
57221,Diana Prince,5522,43,prestamo
57222,Charlie Green,8555,55,prestamo
57223,Jane Smith,9603,57,ahorro
57224,John Doe,7005,72,hipoteca
57225,Alice Brown,3590,33,ahorro
57226,Diana Prince,14566,61,prestamo
57227,Charlie Green,8343,59,ahorro
57228,Charlie Green,1338,44,hipoteca
57229,Jane Smith,11337,28,hipoteca
57230,Jane Smith,5926,57,prestamo
57231,Charlie Green,2207,39,prestamo
57232,Bob Johnson,11212,49,ahorro
57233,Jane Smith,8289,75,hipoteca
57234,Bob Johnson,8545,47,prestamo
57235,Bob Johnson,8130,68,hipoteca
57236,Diana Prince,5932,28,hipoteca
57237,Steve Rogers,13522,24,ahorro
57238,Alice Brown,5409,65,prestamo
57239,Diana Prince,10017,31,ahorro
57240,John Doe,3975,18,hipoteca
57241,Charlie Green,3939,72,hipoteca
57242,Jane Smith,12252,27,prestamo
57243,Steve Rogers,4765,71,hipoteca
57244,John Doe,7192,41,prestamo
57245,Diana Prince,8099,28,ahorro
57246,Charlie Green,13635,47,hipoteca
57247,Charlie Green,8656,22,hipoteca
57248,Diana Prince,10372,52,hipoteca
57249,Diana Prince,7404,21,hipoteca
57250,John Doe,14216,48,ahorro
57251,Jane Smith,,61,hipoteca
57252,Jane Smith,11128,31,prestamo
57253,Diana Prince,2049,57,prestamo
57254,Steve Rogers,12544,42,hipoteca
57255,Alice Brown,3657,18,prestamo
57256,Diana Prince,8818,71,prestamo
57257,John Doe,2954,74,hipoteca
57258,John Doe,8430,36,hipoteca
57259,Diana Prince,14354,32,ahorro
57260,Alice Brown,14746,61,ahorro
57261,Bob Johnson,10733,74,ahorro
57262,Steve Rogers,9169,25,ahorro
57263,Bob Johnson,5110,36,prestamo
57264,Steve Rogers,4898,64,prestamo
57265,Jane Smith,2961,41,ahorro
57266,Jane Smith,5003,42,ahorro
57267,Steve Rogers,7558,66,ahorro
57268,Jane Smith,9007,60,hipoteca
57269,Bob Johnson,3405,55,hipoteca
57270,Jane Smith,12962,46,prestamo
57271,Charlie Green,10944,44,prestamo
57272,Diana Prince,1142,46,hipoteca
57273,Bob Johnson,7290,66,prestamo
57274,Diana Prince,12629,50,ahorro
57275,Alice Brown,1710,51,prestamo
57276,Jane Smith,1194,75,ahorro
57277,Bob Johnson,10308,34,ahorro
57278,Alice Brown,8123,18,ahorro
57279,Jane Smith,8411,58,prestamo
57280,Charlie Green,8611,74,prestamo
57281,Jane Smith,13906,18,ahorro
57282,Charlie Green,10355,55,hipoteca
57283,Steve Rogers,10656,69,ahorro
57284,John Doe,3529,36,ahorro
57285,Jane Smith,5505,64,hipoteca
57286,Alice Brown,14809,27,hipoteca
57287,Bob Johnson,10512,37,ahorro
57288,Charlie Green,9380,35,ahorro
57289,Charlie Green,13922,60,prestamo
57290,Jane Smith,8334,61,prestamo
57291,Steve Rogers,11409,68,prestamo
57292,Diana Prince,9712,65,ahorro
57293,Diana Prince,9328,36,hipoteca
57294,Alice Brown,14755,20,prestamo
57295,Charlie Green,7302,36,ahorro
57296,Steve Rogers,6091,50,ahorro
57297,Alice Brown,7244,28,prestamo
57298,Steve Rogers,7764,66,prestamo
57299,Alice Brown,9872,32,hipoteca
57300,Alice Brown,13146,62,hipoteca
57301,Bob Johnson,13074,56,hipoteca
57302,Charlie Green,6086,31,hipoteca
57303,Charlie Green,1853,73,prestamo
57304,Diana Prince,13767,65,ahorro
57305,Diana Prince,8606,32,prestamo
57306,Diana Prince,12789,38,ahorro
57307,Charlie Green,5360,31,prestamo
57308,Diana Prince,6069,65,ahorro
57309,John Doe,1421,51,hipoteca
57310,Steve Rogers,5415,50,prestamo
57311,Bob Johnson,4762,54,hipoteca
57312,John Doe,2125,25,hipoteca
57313,Bob Johnson,5317,70,hipoteca
57314,Diana Prince,14555,33,hipoteca
57315,Diana Prince,14069,68,ahorro
57316,Steve Rogers,8211,60,hipoteca
57317,Charlie Green,6562,31,ahorro
57318,Jane Smith,14144,28,hipoteca
57319,Jane Smith,3638,36,prestamo
57320,Jane Smith,5164,29,hipoteca
57321,Jane Smith,6374,58,hipoteca
57322,Alice Brown,1079,48,prestamo
57323,Diana Prince,5743,48,ahorro
57324,Steve Rogers,6940,37,prestamo
57325,Steve Rogers,13936,73,prestamo
57326,Jane Smith,14204,64,hipoteca
57327,Alice Brown,8913,73,hipoteca
57328,Jane Smith,2398,58,prestamo
57329,Jane Smith,8153,35,prestamo
57330,Charlie Green,6391,62,prestamo
57331,Bob Johnson,2622,33,prestamo
57332,Bob Johnson,2277,56,ahorro
57333,Alice Brown,11115,55,ahorro
57334,Diana Prince,0,31,hipoteca
57335,John Doe,3901,34,prestamo
57336,Bob Johnson,1405,57,ahorro
57337,Bob Johnson,3540,18,hipoteca
57338,Steve Rogers,14686,35,prestamo
57339,Charlie Green,8113,18,hipoteca
57340,Steve Rogers,8259,61,ahorro
57341,John Doe,8478,63,hipoteca
57342,Jane Smith,13974,48,prestamo
57343,Steve Rogers,2890,47,ahorro
57344,Steve Rogers,12506,,ahorro
57345,Charlie Green,7522,46,hipoteca
57346,Charlie Green,3088,48,prestamo
57347,John Doe,12140,43,prestamo
57348,Steve Rogers,11462,41,ahorro
57349,Charlie Green,13144,43,ahorro
57350,John Doe,9381,62,hipoteca
57351,Jane Smith,11601,18,hipoteca
57352,John Doe,12605,64,hipoteca
57353,Charlie Green,1335,73,hipoteca
57354,John Doe,5824,24,ahorro
57355,Diana Prince,13968,39,hipoteca
57356,John Doe,5378,72,ahorro
57357,Charlie Green,12141,71,prestamo
57358,Diana Prince,8688,22,hipoteca
57359,Diana Prince,14791,46,hipoteca
57360,Alice Brown,2077,69,hipoteca
57361,Alice Brown,1218,40,hipoteca
57362,Charlie Green,2124,35,ahorro
57363,John Doe,14943,37,hipoteca
57364,Diana Prince,14966,68,prestamo
57365,Steve Rogers,1724,20,hipoteca
57366,Steve Rogers,8922,50,hipoteca
57367,Bob Johnson,14242,31,ahorro
57368,Charlie Green,2060,62,prestamo
57369,Jane Smith,11614,20,prestamo
57370,Steve Rogers,11512,21,ahorro
57371,Steve Rogers,10961,27,hipoteca
57372,John Doe,5932,61,ahorro
57373,John Doe,11590,70,prestamo
57374,Bob Johnson,14567,42,ahorro
57375,Jane Smith,13595,65,hipoteca
57376,Diana Prince,3996,34,ahorro
57377,Bob Johnson,1519,25,ahorro
57378,Steve Rogers,10589,60,ahorro
57379,John Doe,8744,26,ahorro
57380,Alice Brown,14317,47,prestamo
57381,John Doe,3379,65,ahorro
57382,Diana Prince,7191,19,prestamo
57383,Diana Prince,8753,45,hipoteca
57384,Bob Johnson,12788,51,hipoteca
57385,Jane Smith,4506,55,ahorro
57386,Jane Smith,7206,53,hipoteca
57387,Bob Johnson,7274,44,hipoteca
57388,Bob Johnson,0,31,ahorro
57389,Alice Brown,9965,62,hipoteca
57390,John Doe,5467,47,prestamo
57391,Charlie Green,13893,36,prestamo
57392,Jane Smith,4007,54,prestamo
57393,Jane Smith,12552,45,hipoteca
57394,Alice Brown,7780,65,prestamo
57395,Alice Brown,7957,31,ahorro
57396,Alice Brown,3713,50,prestamo
57397,Steve Rogers,12551,56,prestamo
57398,Diana Prince,5781,24,hipoteca
57399,Jane Smith,1791,48,hipoteca
57400,Diana Prince,5935,42,ahorro
57401,Jane Smith,14190,37,ahorro
57402,Bob Johnson,12057,29,ahorro
57403,Charlie Green,9750,18,prestamo
57404,Jane Smith,14079,18,ahorro
57405,Charlie Green,8024,69,hipoteca
57406,Bob Johnson,12000,35,prestamo
57407,John Doe,5777,21,prestamo
57408,John Doe,8551,33,hipoteca
57409,Steve Rogers,7743,54,ahorro
57410,John Doe,6343,33,hipoteca
57411,Alice Brown,13931,74,prestamo
57412,Steve Rogers,11149,43,ahorro
57413,Jane Smith,6102,23,ahorro
57414,Charlie Green,5781,57,ahorro
57415,Jane Smith,5521,41,ahorro
57416,Jane Smith,13632,28,ahorro
57417,John Doe,3401,66,hipoteca
57418,Steve Rogers,6550,26,prestamo
57419,Jane Smith,3944,59,prestamo
57420,Alice Brown,6850,64,hipoteca
57421,John Doe,14672,38,ahorro
57422,Jane Smith,9679,30,prestamo
57423,Jane Smith,14906,56,prestamo
57424,Diana Prince,2145,21,hipoteca
57425,Charlie Green,13048,18,prestamo
57426,Steve Rogers,11528,31,ahorro
57427,Bob Johnson,3491,72,prestamo
57428,Jane Smith,1173,32,ahorro
57429,Alice Brown,13657,71,ahorro
57430,Diana Prince,2655,72,ahorro
57431,Alice Brown,7209,21,hipoteca
57432,Steve Rogers,8358,44,hipoteca
57433,Alice Brown,7744,46,ahorro
57434,Steve Rogers,3092,72,prestamo
57435,Diana Prince,2600,32,prestamo
57436,Charlie Green,5662,42,ahorro
57437,John Doe,12482,30,hipoteca
57438,Steve Rogers,11135,67,hipoteca
57439,Jane Smith,7264,69,ahorro
57440,Alice Brown,2363,19,hipoteca
57441,Jane Smith,14302,69,prestamo
57442,Diana Prince,11238,23,ahorro
57443,Bob Johnson,3021,75,prestamo
57444,Bob Johnson,1127,57,prestamo
57445,Bob Johnson,5776,30,ahorro
57446,Alice Brown,3849,53,ahorro
57447,Diana Prince,11334,72,ahorro
57448,Alice Brown,12751,25,ahorro
57449,Bob Johnson,2059,47,ahorro
57450,Alice Brown,7308,33,prestamo
57451,Jane Smith,9368,42,hipoteca
57452,Steve Rogers,13724,68,prestamo
57453,Bob Johnson,4994,25,ahorro
57454,Jane Smith,9739,53,ahorro
57455,Alice Brown,11951,26,hipoteca
57456,Charlie Green,3634,50,ahorro
57457,Charlie Green,5263,25,prestamo
57458,Bob Johnson,10689,68,prestamo
57459,Bob Johnson,9925,54,hipoteca
57460,Charlie Green,13744,41,hipoteca
57461,Diana Prince,4566,30,ahorro
57462,Steve Rogers,10327,40,ahorro
57463,Steve Rogers,9845,52,hipoteca
57464,Bob Johnson,6066,38,ahorro
57465,Steve Rogers,3911,57,ahorro
57466,Charlie Green,2726,41,ahorro
57467,John Doe,9732,72,hipoteca
57468,Steve Rogers,2775,66,hipoteca
57469,John Doe,14566,30,prestamo
57470,Bob Johnson,11753,50,hipoteca
57471,John Doe,7990,60,prestamo
57472,Bob Johnson,5475,36,ahorro
57473,Jane Smith,12914,26,ahorro
57474,Bob Johnson,1999,36,hipoteca
57475,Diana Prince,7987,24,hipoteca
57476,Alice Brown,7053,40,hipoteca
57477,Alice Brown,4890,25,hipoteca
57478,Bob Johnson,1321,74,ahorro
57479,Diana Prince,2731,62,ahorro
57480,Alice Brown,8675,68,hipoteca
57481,Alice Brown,8180,73,hipoteca
57482,Charlie Green,12866,24,prestamo
57483,Charlie Green,10964,37,ahorro
57484,Charlie Green,7050,37,ahorro
57485,Charlie Green,11951,64,hipoteca
57486,Diana Prince,14844,42,hipoteca
57487,Bob Johnson,14366,60,prestamo
57488,John Doe,1428,74,prestamo
57489,Steve Rogers,12454,24,hipoteca
57490,Diana Prince,8680,59,ahorro
57491,John Doe,4545,37,prestamo
57492,Bob Johnson,10377,56,prestamo
57493,Diana Prince,11555,34,prestamo
57494,Steve Rogers,6071,42,ahorro
57495,Bob Johnson,10134,70,ahorro
57496,Alice Brown,5182,64,hipoteca
57497,Diana Prince,8273,38,ahorro
57498,Diana Prince,7919,73,hipoteca
57499,Bob Johnson,12594,72,ahorro
57500,Diana Prince,8743,28,prestamo
57501,Alice Brown,11691,29,prestamo
57502,John Doe,1496,23,prestamo
57503,Jane Smith,6522,64,prestamo
57504,Diana Prince,14382,56,hipoteca
57505,Charlie Green,10174,56,hipoteca
57506,Charlie Green,11342,40,hipoteca
57507,Steve Rogers,10349,41,ahorro
57508,Steve Rogers,2251,56,hipoteca
57509,Charlie Green,12370,,hipoteca
57510,John Doe,12677,47,prestamo
57511,John Doe,13138,21,prestamo
57512,Jane Smith,4080,20,hipoteca
57513,Jane Smith,7571,26,ahorro
57514,Jane Smith,8850,18,prestamo
57515,Charlie Green,14472,59,ahorro
57516,Bob Johnson,5731,54,prestamo
57517,Steve Rogers,11967,24,hipoteca
57518,Charlie Green,7792,41,prestamo
57519,Jane Smith,11393,43,hipoteca
57520,Diana Prince,5205,62,ahorro
57521,Jane Smith,12795,62,hipoteca
57522,Alice Brown,6514,23,prestamo
57523,Jane Smith,1254,53,prestamo
57524,Charlie Green,4308,59,ahorro
57525,Alice Brown,12271,74,-1
57526,Charlie Green,4975,36,ahorro
57527,Steve Rogers,6360,26,prestamo
57528,Charlie Green,4525,74,ahorro
57529,Diana Prince,13953,25,hipoteca
57530,Charlie Green,7666,67,hipoteca
57531,Alice Brown,12456,44,prestamo
57532,Diana Prince,1631,32,ahorro
57533,Charlie Green,9539,40,prestamo
57534,Diana Prince,8721,39,ahorro
57535,Alice Brown,14704,21,hipoteca
57536,Charlie Green,9748,39,hipoteca
57537,Steve Rogers,6581,26,ahorro
57538,Charlie Green,8279,45,prestamo
57539,Steve Rogers,2623,54,ahorro
57540,Steve Rogers,6610,65,prestamo
57541,Bob Johnson,3704,55,prestamo
57542,Bob Johnson,13042,21,prestamo
57543,Jane Smith,6867,62,ahorro
57544,Alice Brown,12129,45,hipoteca
57545,Charlie Green,5386,22,hipoteca
57546,Bob Johnson,12038,64,hipoteca
57547,Bob Johnson,4272,44,hipoteca
57548,Steve Rogers,8172,70,ahorro
57549,Diana Prince,3362,43,prestamo
57550,Bob Johnson,10133,18,ahorro
57551,Diana Prince,2590,27,prestamo
57552,John Doe,10098,64,prestamo
57553,Alice Brown,3686,19,hipoteca
57554,Steve Rogers,11459,53,hipoteca
57555,Steve Rogers,4131,43,ahorro
57556,Charlie Green,13065,39,ahorro
57557,Charlie Green,3343,69,ahorro
57558,Steve Rogers,9606,60,prestamo
57559,Charlie Green,10949,28,ahorro
57560,Diana Prince,8697,57,ahorro
57561,Steve Rogers,7290,58,hipoteca
57562,Steve Rogers,1993,58,ahorro
57563,Jane Smith,9711,39,prestamo
57564,John Doe,8350,58,ahorro
57565,Jane Smith,14932,63,hipoteca
57566,Jane Smith,3270,50,ahorro
57567,Alice Brown,14042,27,hipoteca
57568,Bob Johnson,10225,54,prestamo
57569,Charlie Green,10091,37,hipoteca
57570,John Doe,5008,32,prestamo
57571,Charlie Green,7996,45,ahorro
57572,Steve Rogers,9504,65,prestamo
57573,Jane Smith,11864,34,hipoteca
57574,Charlie Green,4257,66,hipoteca
57575,Bob Johnson,12995,24,hipoteca
57576,Jane Smith,11916,19,ahorro
57577,Charlie Green,4639,42,prestamo
57578,John Doe,13024,73,ahorro
57579,Charlie Green,5076,69,prestamo
57580,Charlie Green,4045,74,hipoteca
57581,Diana Prince,6018,33,hipoteca
57582,Charlie Green,6517,30,ahorro
57583,Steve Rogers,11346,64,hipoteca
57584,Diana Prince,14917,40,ahorro
57585,Diana Prince,9477,33,ahorro
57586,Alice Brown,7228,19,prestamo
57587,Charlie Green,5449,46,hipoteca
57588,Charlie Green,11403,20,ahorro
57589,Diana Prince,10227,44,prestamo
57590,Diana Prince,4713,31,hipoteca
57591,John Doe,2857,65,hipoteca
57592,Alice Brown,14654,63,ahorro
57593,Alice Brown,14239,46,-1
57594,Charlie Green,6221,38,hipoteca
57595,John Doe,11631,49,hipoteca
57596,Charlie Green,13470,56,prestamo
57597,John Doe,8415,32,prestamo
57598,Bob Johnson,7184,49,hipoteca
57599,Jane Smith,7337,36,hipoteca
57600,Diana Prince,8921,65,ahorro
57601,Steve Rogers,5103,27,prestamo
57602,John Doe,11311,25,hipoteca
57603,Diana Prince,2736,41,ahorro
57604,Steve Rogers,10588,40,prestamo
57605,John Doe,13140,24,prestamo
57606,Jane Smith,1109,59,prestamo
57607,Steve Rogers,3310,47,ahorro
57608,John Doe,0,28,hipoteca
57609,Alice Brown,6361,40,hipoteca
57610,Alice Brown,12510,59,hipoteca
57611,Steve Rogers,6582,71,hipoteca
57612,Diana Prince,6612,18,prestamo
57613,John Doe,5478,39,hipoteca
57614,Jane Smith,3339,48,prestamo
57615,Steve Rogers,2369,49,hipoteca
57616,John Doe,14038,71,prestamo
57617,Steve Rogers,3996,25,hipoteca
57618,Alice Brown,9056,30,ahorro
57619,Alice Brown,11713,20,hipoteca
57620,Jane Smith,5183,53,prestamo
57621,Diana Prince,1287,34,prestamo
57622,Bob Johnson,9371,67,hipoteca
57623,Alice Brown,2213,45,hipoteca
57624,Charlie Green,12183,54,ahorro
57625,John Doe,1431,49,hipoteca
57626,Alice Brown,3290,56,ahorro
57627,Jane Smith,11876,72,ahorro
57628,Charlie Green,2959,59,prestamo
57629,John Doe,5745,48,ahorro
57630,John Doe,11521,25,ahorro
57631,Diana Prince,7866,32,hipoteca
57632,John Doe,6897,38,hipoteca
57633,Charlie Green,2989,31,hipoteca
57634,Jane Smith,14053,46,ahorro
57635,Charlie Green,6640,32,hipoteca
57636,Steve Rogers,9413,57,hipoteca
57637,Alice Brown,12981,29,hipoteca
57638,Steve Rogers,13439,21,hipoteca
57639,John Doe,2477,75,prestamo
57640,Charlie Green,9302,51,ahorro
57641,Steve Rogers,12180,67,prestamo
57642,Steve Rogers,1153,57,ahorro
57643,Diana Prince,9297,42,ahorro
57644,Jane Smith,3517,54,hipoteca
57645,Diana Prince,4099,25,ahorro
57646,Steve Rogers,13512,21,ahorro
57647,Bob Johnson,7128,63,prestamo
57648,Diana Prince,7634,60,ahorro
57649,Jane Smith,9779,21,ahorro
57650,Steve Rogers,10048,73,hipoteca
57651,Bob Johnson,14944,70,ahorro
57652,Bob Johnson,7952,26,prestamo
57653,Charlie Green,2890,19,ahorro
57654,Bob Johnson,8134,46,ahorro
57655,Bob Johnson,10166,63,ahorro
57656,Charlie Green,7014,29,hipoteca
57657,Bob Johnson,3022,25,hipoteca
57658,Bob Johnson,14132,26,prestamo
57659,John Doe,11697,46,prestamo
57660,Diana Prince,2187,65,hipoteca
57661,Steve Rogers,13471,58,hipoteca
57662,Charlie Green,10031,41,ahorro
57663,Alice Brown,0,39,prestamo
57664,Alice Brown,5529,38,prestamo
57665,Diana Prince,11687,41,ahorro
57666,Diana Prince,0,18,ahorro
57667,Diana Prince,5773,44,hipoteca
57668,Jane Smith,14079,53,hipoteca
57669,Jane Smith,2590,46,hipoteca
57670,Steve Rogers,14253,31,hipoteca
57671,Diana Prince,14169,39,prestamo
57672,Jane Smith,6487,26,prestamo
57673,Charlie Green,7730,55,hipoteca
57674,Steve Rogers,10509,58,ahorro
57675,Steve Rogers,13130,51,hipoteca
57676,Jane Smith,12683,64,hipoteca
57677,Jane Smith,11407,28,hipoteca
57678,Diana Prince,3815,54,ahorro
57679,Charlie Green,6549,73,ahorro
57680,Steve Rogers,13792,18,prestamo
57681,Charlie Green,12669,20,prestamo
57682,Alice Brown,8950,69,hipoteca
57683,Charlie Green,1324,21,prestamo
57684,John Doe,5116,47,ahorro
57685,Diana Prince,9850,63,hipoteca
57686,John Doe,7310,63,hipoteca
57687,Bob Johnson,3324,66,hipoteca
57688,Alice Brown,12845,67,hipoteca
57689,Alice Brown,5177,54,prestamo
57690,Diana Prince,1527,68,ahorro
57691,Jane Smith,8312,71,hipoteca
57692,Jane Smith,7219,23,ahorro
57693,Charlie Green,3286,71,hipoteca
57694,John Doe,8475,48,prestamo
57695,Steve Rogers,9380,41,hipoteca
57696,Charlie Green,11364,21,ahorro
57697,Charlie Green,4633,50,hipoteca
57698,Steve Rogers,12301,74,ahorro
57699,Bob Johnson,2649,23,ahorro
57700,Jane Smith,8108,39,ahorro
57701,Jane Smith,5314,23,prestamo
57702,Steve Rogers,6715,35,hipoteca
57703,Steve Rogers,3241,28,prestamo
57704,Alice Brown,11644,64,ahorro
57705,Steve Rogers,14105,57,ahorro
57706,Steve Rogers,8166,38,prestamo
57707,Bob Johnson,14425,67,hipoteca
57708,Jane Smith,12578,18,ahorro
57709,John Doe,11206,27,ahorro
57710,Alice Brown,10188,40,ahorro
57711,Jane Smith,9980,65,hipoteca
57712,Jane Smith,12988,72,hipoteca
57713,Charlie Green,8056,61,ahorro
57714,Steve Rogers,14374,55,ahorro
57715,Jane Smith,8277,29,hipoteca
57716,Charlie Green,2318,69,prestamo
57717,Jane Smith,1355,55,hipoteca
